52,1,200,747,7,18,7,4,0,GET /self.logs/2016/error.log.2016-03-22.gz HTTP/1.1
52,1,200,617,7,18,7,4,0,GET /self.logs/2016/error.log.2016-04-13.gz HTTP/1.1
52,1,200,825,7,18,7,4,0,GET /self.logs/2016/error.log.2016-05-24.gz HTTP/1.1
52,1,200,1800,7,18,7,4,0,GET /self.logs/2016/error.log.2016-10-16.gz HTTP/1.1
52,1,200,1013,7,18,7,4,0,GET /self.logs/2016/error.log.2016-12-23.gz HTTP/1.1
48,1,200,38312,7,19,7,3,0,GET /self.logs/access.log.2018-08-24.gz HTTP/1.1
47,1,200,4354,7,18,7,3,0,GET /self.logs/error.log.2019-02-23.gz HTTP/1.1
47,1,200,4649,7,18,7,3,0,GET /self.logs/error.log.2019-02-24.gz HTTP/1.1
44,1,200,307,7,16,6,3,0,GET /self.logs/error.log.2020-12-22 HTTP/1.1
48,1,200,21027,7,19,7,3,0,GET /self.logs/access.log.2021-07-24.gz HTTP/1.1
48,1,200,53719,7,19,7,3,0,GET /self.logs/access.log.2017-02-14.gz HTTP/1.1
47,1,200,1742,7,18,7,3,0,GET /self.logs/error.log.2019-07-25.gz HTTP/1.1
49,1,200,930877,12,17,5,3,1,GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1
22,1,404,328,7,5,2,2,0,GET /%23about HTTP/1.1
44,1,200,351,7,16,6,3,0,GET /self.logs/error.log.2020-10-05 HTTP/1.1
47,1,200,1233,7,18,7,3,0,GET /self.logs/error.log.2017-11-15.gz HTTP/1.1
48,1,200,32881,7,19,7,3,0,GET /self.logs/access.log.2019-08-29.gz HTTP/1.1
47,1,200,1305,7,18,7,3,0,GET /self.logs/error.log.2021-01-20.gz HTTP/1.1
48,1,200,23317,7,19,7,3,0,GET /self.logs/access.log.2021-07-08.gz HTTP/1.1
48,1,200,56941,7,19,7,3,0,GET /self.logs/access.log.2018-10-25.gz HTTP/1.1
31,1,404,328,7,13,2,5,0,GET /e/data/js/ajax.js HTTP/1.1
48,1,301,543,7,19,7,3,0,GET /self.logs/access.log.2017-04-16.gz HTTP/1.1
48,1,200,14149,7,19,7,3,0,GET /self.logs/access.log.2017-07-11.gz HTTP/1.1
48,1,200,23542,7,19,7,3,0,GET /self.logs/access.log.2017-10-18.gz HTTP/1.1
48,1,200,17604,7,19,7,3,0,GET /self.logs/access.log.2017-12-25.gz HTTP/1.1
48,1,200,24718,7,19,7,3,0,GET /self.logs/access.log.2018-01-21.gz HTTP/1.1
48,1,200,37906,7,19,7,3,0,GET /self.logs/access.log.2018-08-28.gz HTTP/1.1
48,1,200,20565,7,19,7,3,0,GET /self.logs/access.log.2018-11-20.gz HTTP/1.1
48,1,200,25912,7,19,7,3,0,GET /self.logs/access.log.2019-02-13.gz HTTP/1.1
48,1,200,24589,7,19,7,3,0,GET /self.logs/access.log.2019-08-02.gz HTTP/1.1
48,1,200,26720,7,19,7,3,0,GET /self.logs/access.log.2019-08-16.gz HTTP/1.1
47,1,200,1456,7,18,7,3,0,GET /self.logs/error.log.2017-01-28.gz HTTP/1.1
47,1,200,1762,7,18,7,3,0,GET /self.logs/error.log.2017-10-13.gz HTTP/1.1
47,1,200,2290,7,18,7,3,0,GET /self.logs/error.log.2017-11-24.gz HTTP/1.1
47,1,200,4375,7,18,7,3,0,GET /self.logs/error.log.2018-12-17.gz HTTP/1.1
48,1,200,30883,7,19,7,3,0,GET /self.logs/access.log.2018-11-12.gz HTTP/1.1
53,1,200,3538,7,19,7,4,0,GET /self.logs/2015/access.log.2015-03-25.gz HTTP/1.1
53,1,200,3644,7,19,7,4,0,GET /self.logs/2015/access.log.2015-05-24.gz HTTP/1.1
53,1,200,3601,7,19,7,4,0,GET /self.logs/2015/access.log.2015-07-25.gz HTTP/1.1
53,1,200,6507,7,19,7,4,0,GET /self.logs/2015/access.log.2015-12-20.gz HTTP/1.1
52,1,200,896,7,18,7,4,0,GET /self.logs/2015/error.log.2015-09-17.gz HTTP/1.1
52,1,200,965,7,18,7,4,0,GET /self.logs/2015/error.log.2015-09-23.gz HTTP/1.1
53,1,200,7372,7,19,7,4,0,GET /self.logs/2016/access.log.2016-01-18.gz HTTP/1.1
53,1,200,12123,7,19,7,4,0,GET /self.logs/2016/access.log.2016-03-12.gz HTTP/1.1
53,1,200,11475,7,19,7,4,0,GET /self.logs/2016/access.log.2016-04-09.gz HTTP/1.1
53,1,200,8720,7,19,7,4,0,GET /self.logs/2016/access.log.2016-05-05.gz HTTP/1.1
53,1,200,9975,7,19,7,4,0,GET /self.logs/2016/access.log.2016-08-02.gz HTTP/1.1
53,1,200,7134,7,19,7,4,0,GET /self.logs/2016/access.log.2016-08-27.gz HTTP/1.1
52,1,200,747,7,18,7,4,0,GET /self.logs/2016/error.log.2016-01-30.gz HTTP/1.1
52,1,200,884,7,18,7,4,0,GET /self.logs/2016/error.log.2016-06-18.gz HTTP/1.1
52,1,200,965,7,18,7,4,0,GET /self.logs/2016/error.log.2016-07-19.gz HTTP/1.1
52,1,200,969,7,18,7,4,0,GET /self.logs/2016/error.log.2016-08-08.gz HTTP/1.1
52,1,200,977,7,18,7,4,0,GET /self.logs/2016/error.log.2016-09-12.gz HTTP/1.1
47,1,200,4755,7,18,7,3,0,GET /self.logs/error.log.2018-02-04.gz HTTP/1.1
47,1,200,4436,7,18,7,3,0,GET /self.logs/error.log.2018-03-26.gz HTTP/1.1
47,1,200,4725,7,18,7,3,0,GET /self.logs/error.log.2018-04-19.gz HTTP/1.1
47,1,200,4099,7,18,7,3,0,GET /self.logs/error.log.2018-11-12.gz HTTP/1.1
47,1,200,5146,7,18,7,3,0,GET /self.logs/error.log.2019-05-07.gz HTTP/1.1
48,1,200,86551,7,19,7,3,0,GET /self.logs/access.log.2017-01-12.gz HTTP/1.1
47,1,200,3804,7,18,7,3,0,GET /self.logs/error.log.2018-02-15.gz HTTP/1.1
48,1,200,16689,7,19,7,3,0,GET /self.logs/access.log.2020-03-04.gz HTTP/1.1
47,1,200,1222,7,18,7,3,0,GET /self.logs/error.log.2017-11-19.gz HTTP/1.1
44,1,200,314,7,16,6,3,0,GET /self.logs/error.log.2019-08-09 HTTP/1.1
24,1,200,32469,7,8,2,3,0,GET /self.logs/ HTTP/1.1
48,1,200,15411,7,19,7,3,0,GET /self.logs/access.log.2020-02-15.gz HTTP/1.1
48,1,200,25227,7,19,7,3,0,GET /self.logs/access.log.2021-07-25.gz HTTP/1.1
47,1,200,5964,7,18,7,3,0,GET /self.logs/error.log.2018-09-13.gz HTTP/1.1
47,1,200,5141,7,18,7,3,0,GET /self.logs/error.log.2019-04-21.gz HTTP/1.1
48,1,200,14834,7,19,7,3,0,GET /self.logs/access.log.2020-08-05.gz HTTP/1.1
48,1,200,19675,7,19,7,3,0,GET /self.logs/access.log.2017-08-14.gz HTTP/1.1
48,1,200,20583,7,19,7,3,0,GET /self.logs/access.log.2017-09-17.gz HTTP/1.1
48,1,200,18356,7,19,7,3,0,GET /self.logs/access.log.2017-10-26.gz HTTP/1.1
48,1,200,27689,7,19,7,3,0,GET /self.logs/access.log.2017-11-19.gz HTTP/1.1
48,1,200,18612,7,19,7,3,0,GET /self.logs/access.log.2018-04-01.gz HTTP/1.1
48,1,200,21235,7,19,7,3,0,GET /self.logs/access.log.2018-04-11.gz HTTP/1.1
48,1,200,21575,7,19,7,3,0,GET /self.logs/access.log.2018-05-13.gz HTTP/1.1
48,1,200,18917,7,19,7,3,0,GET /self.logs/access.log.2018-07-12.gz HTTP/1.1
48,1,200,17637,7,19,7,3,0,GET /self.logs/access.log.2018-11-06.gz HTTP/1.1
48,1,200,21698,7,19,7,3,0,GET /self.logs/access.log.2019-01-29.gz HTTP/1.1
48,1,200,25151,7,19,7,3,0,GET /self.logs/access.log.2019-03-19.gz HTTP/1.1
48,1,200,24706,7,19,7,3,0,GET /self.logs/access.log.2019-11-24.gz HTTP/1.1
48,1,200,11763,7,19,7,3,0,GET /self.logs/access.log.2019-12-22.gz HTTP/1.1
47,1,200,955,7,18,7,3,0,GET /self.logs/error.log.2017-02-21.gz HTTP/1.1
47,1,200,914,7,18,7,3,0,GET /self.logs/error.log.2017-06-01.gz HTTP/1.1
47,1,200,947,7,18,7,3,0,GET /self.logs/error.log.2017-06-05.gz HTTP/1.1
47,1,200,2298,7,18,7,3,0,GET /self.logs/error.log.2017-10-02.gz HTTP/1.1
47,1,200,5022,7,18,7,3,0,GET /self.logs/error.log.2018-09-29.gz HTTP/1.1
53,1,200,2937,7,19,7,4,0,GET /self.logs/2015/access.log.2015-02-06.gz HTTP/1.1
53,1,200,4255,7,19,7,4,0,GET /self.logs/2015/access.log.2015-06-08.gz HTTP/1.1
53,1,200,4615,7,19,7,4,0,GET /self.logs/2015/access.log.2015-06-23.gz HTTP/1.1
53,1,200,3533,7,19,7,4,0,GET /self.logs/2015/access.log.2015-07-11.gz HTTP/1.1
52,1,200,1245,7,18,7,4,0,GET /self.logs/2015/error.log.2015-01-17.gz HTTP/1.1
52,1,200,744,7,18,7,4,0,GET /self.logs/2015/error.log.2015-04-24.gz HTTP/1.1
52,1,200,1311,7,18,7,4,0,GET /self.logs/2015/error.log.2015-04-30.gz HTTP/1.1
52,1,200,833,7,18,7,4,0,GET /self.logs/2015/error.log.2015-06-30.gz HTTP/1.1
52,1,200,782,7,18,7,4,0,GET /self.logs/2015/error.log.2015-07-06.gz HTTP/1.1
53,1,200,9262,7,19,7,4,0,GET /self.logs/2016/access.log.2016-08-30.gz HTTP/1.1
53,1,200,8365,7,19,7,4,0,GET /self.logs/2016/access.log.2016-09-02.gz HTTP/1.1
53,1,200,6799,7,19,7,4,0,GET /self.logs/2016/access.log.2016-10-08.gz HTTP/1.1
52,1,200,782,7,18,7,4,0,GET /self.logs/2016/error.log.2016-03-29.gz HTTP/1.1
52,1,200,965,7,18,7,4,0,GET /self.logs/2016/error.log.2016-05-30.gz HTTP/1.1
52,1,200,854,7,18,7,4,0,GET /self.logs/2016/error.log.2016-09-17.gz HTTP/1.1
52,1,200,597,7,18,7,4,0,GET /self.logs/2016/error.log.2016-10-19.gz HTTP/1.1
48,1,200,48344,7,19,7,3,0,GET /self.logs/access.log.2017-12-09.gz HTTP/1.1
48,1,200,45140,7,19,7,3,0,GET /self.logs/access.log.2018-08-01.gz HTTP/1.1
47,1,200,10412,7,18,7,3,0,GET /self.logs/error.log.2018-08-16.gz HTTP/1.1
47,1,200,4222,7,18,7,3,0,GET /self.logs/error.log.2018-12-08.gz HTTP/1.1
47,1,200,2920,7,18,7,3,0,GET /self.logs/error.log.2019-02-03.gz HTTP/1.1
47,1,200,10384,7,18,7,3,0,GET /self.logs/error.log.2019-04-20.gz HTTP/1.1
47,1,200,1144,7,18,7,3,0,GET /self.logs/error.log.2019-08-16.gz HTTP/1.1
15,1,301,167,8,0,1,2,0,HEAD / HTTP/1.1
48,1,200,14053,7,19,7,3,0,GET /self.logs/access.log.2020-03-13.gz HTTP/1.1
47,1,200,2360,7,18,7,3,0,GET /self.logs/error.log.2019-09-19.gz HTTP/1.1
47,1,200,2703,7,18,7,3,0,GET /self.logs/error.log.2019-09-20.gz HTTP/1.1
29,1,200,7621,7,8,2,4,0,GET /self.logs/2015/ HTTP/1.1
54,1,200,1665,10,31,3,4,0,GET /Datasets%20Description/Network/http.html HTTP/1.1
47,1,200,1750,7,18,7,3,0,GET /self.logs/error.log.2021-07-23.gz HTTP/1.1
47,1,200,1043,7,18,7,3,0,GET /self.logs/error.log.2017-03-24.gz HTTP/1.1
44,1,200,351,7,16,6,3,0,GET /self.logs/error.log.2020-03-23 HTTP/1.1
48,1,200,18047,7,19,7,3,0,GET /self.logs/access.log.2017-08-25.gz HTTP/1.1
48,1,200,23772,7,19,7,3,0,GET /self.logs/access.log.2017-10-23.gz HTTP/1.1
48,1,200,25959,7,19,7,3,0,GET /self.logs/access.log.2018-07-16.gz HTTP/1.1
48,1,200,26148,7,19,7,3,0,GET /self.logs/access.log.2018-07-24.gz HTTP/1.1
48,1,200,26681,7,19,7,3,0,GET /self.logs/access.log.2019-07-04.gz HTTP/1.1
48,1,200,31901,7,19,7,3,0,GET /self.logs/access.log.2019-07-23.gz HTTP/1.1
48,1,200,14877,7,19,7,3,0,GET /self.logs/access.log.2019-12-21.gz HTTP/1.1
47,1,200,1377,7,18,7,3,0,GET /self.logs/error.log.2017-01-25.gz HTTP/1.1
60,1,200,1740,14,29,3,4,0,GET /Datasets%20Description/HTML_Bro_log_3/irc.html HTTP/1.1
47,1,200,937,7,18,7,3,0,GET /self.logs/error.log.2017-02-24.gz HTTP/1.1
47,1,200,7038,7,18,7,3,0,GET /self.logs/error.log.2018-10-11.gz HTTP/1.1
53,1,200,3589,7,19,7,4,0,GET /self.logs/2015/access.log.2015-02-05.gz HTTP/1.1
53,1,200,5673,7,19,7,4,0,GET /self.logs/2015/access.log.2015-07-01.gz HTTP/1.1
53,1,200,3751,7,19,7,4,0,GET /self.logs/2015/access.log.2015-07-28.gz HTTP/1.1
53,1,200,5395,7,19,7,4,0,GET /self.logs/2015/access.log.2015-11-14.gz HTTP/1.1
52,1,200,962,7,18,7,4,0,GET /self.logs/2015/error.log.2015-03-01.gz HTTP/1.1
52,1,200,3327,7,18,7,4,0,GET /self.logs/2015/error.log.2015-03-30.gz HTTP/1.1
52,1,200,1005,7,18,7,4,0,GET /self.logs/2015/error.log.2015-04-12.gz HTTP/1.1
52,1,200,913,7,18,7,4,0,GET /self.logs/2015/error.log.2015-04-15.gz HTTP/1.1
52,1,200,1082,7,18,7,4,0,GET /self.logs/2015/error.log.2015-05-14.gz HTTP/1.1
52,1,200,879,7,18,7,4,0,GET /self.logs/2015/error.log.2015-08-29.gz HTTP/1.1
53,1,200,18695,7,19,7,4,0,GET /self.logs/2016/access.log.2016-11-27.gz HTTP/1.1
53,1,200,7850,7,19,7,4,0,GET /self.logs/2016/access.log.2016-12-16.gz HTTP/1.1
52,1,200,782,7,18,7,4,0,GET /self.logs/2016/error.log.2016-04-10.gz HTTP/1.1
52,1,200,933,7,18,7,4,0,GET /self.logs/2016/error.log.2016-09-21.gz HTTP/1.1
52,1,200,957,7,18,7,4,0,GET /self.logs/2016/error.log.2016-12-11.gz HTTP/1.1
47,1,200,5637,7,18,7,3,0,GET /self.logs/error.log.2019-02-27.gz HTTP/1.1
47,1,200,5609,7,18,7,3,0,GET /self.logs/error.log.2019-05-09.gz HTTP/1.1
47,1,200,7924,7,18,7,3,0,GET /self.logs/error.log.2017-10-19.gz HTTP/1.1
47,1,200,1480,7,18,7,3,0,GET /self.logs/error.log.2019-07-24.gz HTTP/1.1
48,1,200,13323,7,19,7,3,0,GET /self.logs/access.log.2020-01-20.gz HTTP/1.1
44,1,200,307,7,16,6,3,0,GET /self.logs/error.log.2020-12-02 HTTP/1.1
47,1,200,4643,7,18,7,3,0,GET /self.logs/error.log.2018-03-14.gz HTTP/1.1
47,1,200,819,7,18,7,3,0,GET /self.logs/error.log.2020-01-28.gz HTTP/1.1
21,1,301,489,7,6,2,2,0,GET /ads.txt HTTP/1.1
48,1,200,36133,7,19,7,3,0,GET /self.logs/access.log.2017-06-17.gz HTTP/1.1
48,1,200,14267,7,19,7,3,0,GET /self.logs/access.log.2017-07-28.gz HTTP/1.1
48,1,200,22534,7,19,7,3,0,GET /self.logs/access.log.2017-08-24.gz HTTP/1.1
48,1,200,25598,7,19,7,3,0,GET /self.logs/access.log.2017-12-05.gz HTTP/1.1
48,1,200,15489,7,19,7,3,0,GET /self.logs/access.log.2018-01-27.gz HTTP/1.1
48,1,200,18895,7,19,7,3,0,GET /self.logs/access.log.2018-07-21.gz HTTP/1.1
48,1,200,22935,7,19,7,3,0,GET /self.logs/access.log.2019-01-22.gz HTTP/1.1
47,1,200,1212,7,18,7,3,0,GET /self.logs/error.log.2017-01-13.gz HTTP/1.1
47,1,200,927,7,18,7,3,0,GET /self.logs/error.log.2017-01-17.gz HTTP/1.1
47,1,200,788,7,18,7,3,0,GET /self.logs/error.log.2017-04-08.gz HTTP/1.1
47,1,200,1205,7,18,7,3,0,GET /self.logs/error.log.2017-06-24.gz HTTP/1.1
47,1,200,11986,7,18,7,3,0,GET /self.logs/error.log.2019-01-25.gz HTTP/1.1
53,1,200,7356,7,19,7,4,0,GET /self.logs/2015/access.log.2015-04-27.gz HTTP/1.1
53,1,200,7062,7,19,7,4,0,GET /self.logs/2015/access.log.2015-10-07.gz HTTP/1.1
52,1,200,984,7,18,7,4,0,GET /self.logs/2015/error.log.2015-03-16.gz HTTP/1.1
52,1,200,983,7,18,7,4,0,GET /self.logs/2015/error.log.2015-04-20.gz HTTP/1.1
52,1,200,1000,7,18,7,4,0,GET /self.logs/2015/error.log.2015-05-01.gz HTTP/1.1
52,1,200,845,7,18,7,4,0,GET /self.logs/2015/error.log.2015-11-07.gz HTTP/1.1
52,1,200,639,7,18,7,4,0,GET /self.logs/2015/error.log.2015-11-15.gz HTTP/1.1
52,1,200,675,7,18,7,4,0,GET /self.logs/2015/error.log.2015-11-16.gz HTTP/1.1
52,1,200,702,7,18,7,4,0,GET /self.logs/2015/error.log.2015-12-04.gz HTTP/1.1
53,1,200,8859,7,19,7,4,0,GET /self.logs/2016/access.log.2016-04-12.gz HTTP/1.1
53,1,200,9445,7,19,7,4,0,GET /self.logs/2016/access.log.2016-10-02.gz HTTP/1.1
53,1,200,6363,7,19,7,4,0,GET /self.logs/2016/access.log.2016-10-05.gz HTTP/1.1
53,1,200,16796,7,19,7,4,0,GET /self.logs/2016/access.log.2016-11-25.gz HTTP/1.1
52,1,200,896,7,18,7,4,0,GET /self.logs/2016/error.log.2016-05-20.gz HTTP/1.1
52,1,200,737,7,18,7,4,0,GET /self.logs/2016/error.log.2016-10-20.gz HTTP/1.1
52,1,200,819,7,18,7,4,0,GET /self.logs/2016/error.log.2016-12-01.gz HTTP/1.1
48,1,200,22830,7,19,7,3,0,GET /self.logs/access.log.2017-02-09.gz HTTP/1.1
48,1,200,43733,7,19,7,3,0,GET /self.logs/access.log.2017-05-29.gz HTTP/1.1
47,1,200,5847,7,18,7,3,0,GET /self.logs/error.log.2018-08-05.gz HTTP/1.1
47,1,200,6053,7,18,7,3,0,GET /self.logs/error.log.2018-08-17.gz HTTP/1.1
44,1,200,351,7,16,6,3,0,GET /self.logs/error.log.2020-06-15 HTTP/1.1
48,1,200,25372,7,19,7,3,0,GET /self.logs/access.log.2019-04-19.gz HTTP/1.1
47,1,200,1123,7,18,7,3,0,GET /self.logs/error.log.2019-12-06.gz HTTP/1.1
47,1,200,981,7,18,7,3,0,GET /self.logs/error.log.2017-02-22.gz HTTP/1.1
47,1,304,280,7,18,7,3,0,GET /self.logs/error.log.2019-04-23.gz HTTP/1.1
44,1,200,351,7,16,6,3,0,GET /self.logs/error.log.2020-04-18 HTTP/1.1
