28,1,404,158,12,7,2,3,1,HEAD /DVWA/app.conf HTTP/1.1
30,1,404,139,12,9,2,3,1,HEAD /DVWA/app.config HTTP/1.1
36,1,404,139,12,15,2,3,1,HEAD /DVWA/application.conf HTTP/1.1
28,1,404,139,12,7,2,3,1,HEAD /DVWA/auth.inc HTTP/1.1
28,1,404,139,12,7,1,4,1,HEAD /DVWA/awstats/ HTTP/1.1
25,1,404,139,12,4,1,4,1,HEAD /DVWA/axis/ HTTP/1.1
26,1,404,139,12,4,1,4,1,HEAD /DVWA/axis2/ HTTP/1.1
27,1,404,139,12,6,1,4,1,HEAD /DVWA/backup/ HTTP/1.1
27,1,404,139,12,4,2,3,1,HEAD /DVWA/c99.php HTTP/1.1
32,1,404,139,12,9,2,3,1,HEAD /DVWA/c99shell.php HTTP/1.1
30,1,404,139,12,9,2,3,1,HEAD /DVWA/cmdasp.asp HTTP/1.1
30,1,404,139,12,9,2,3,1,HEAD /DVWA/common.inc HTTP/1.1
39,1,404,139,12,17,2,4,1,HEAD /DVWA/config/database.yml HTTP/1.1
33,1,404,139,12,12,1,4,1,HEAD /DVWA/controlpanel/ HTTP/1.1
27,1,404,139,12,6,1,4,1,HEAD /DVWA/cpanel/ HTTP/1.1
28,1,404,139,12,7,2,3,1,HEAD /DVWA/data.mdb HTTP/1.1
28,1,404,139,14,5,2,3,1,HEAD /DVWA/DAws.php HTTP/1.1
26,1,404,139,12,5,2,3,1,HEAD /DVWA/db.mdb HTTP/1.1
28,1,404,139,12,7,1,4,1,HEAD /DVWA/dbninja/ HTTP/1.1
27,1,404,139,12,6,2,3,1,HEAD /DVWA/en.conf HTTP/1.1
32,1,404,139,12,11,2,3,1,HEAD /DVWA/example.conf HTTP/1.1
28,1,404,139,12,7,1,4,1,HEAD /DVWA/fpadmin/ HTTP/1.1
30,1,404,139,12,9,2,3,1,HEAD /DVWA/httpd.conf HTTP/1.1
37,1,404,139,12,15,3,3,1,HEAD /DVWA/httpd-vhosts.conf HTTP/1.1
29,1,404,139,12,8,1,4,1,HEAD /DVWA/iisadmin/ HTTP/1.1
29,1,404,139,12,8,1,4,1,HEAD /DVWA/isqlplus/ HTTP/1.1
30,1,404,139,12,9,2,3,1,HEAD /DVWA/local.conf HTTP/1.1
29,1,404,139,12,8,2,3,1,HEAD /DVWA/login.inc HTTP/1.1
31,1,404,139,12,10,1,4,1,HEAD /DVWA/management/ HTTP/1.1
28,1,404,139,12,7,1,4,1,HEAD /DVWA/manager/ HTTP/1.1
31,1,404,139,12,10,2,3,1,HEAD /DVWA/moadmin.php HTTP/1.1
32,1,404,139,12,11,2,3,1,HEAD /DVWA/modules.conf HTTP/1.1
30,1,404,139,12,9,1,4,1,HEAD /DVWA/myservice/ HTTP/1.1
31,1,404,139,12,10,1,4,1,HEAD /DVWA/myservices/ HTTP/1.1
33,1,404,139,12,12,1,4,1,HEAD /DVWA/mywebservice/ HTTP/1.1
34,1,404,139,12,13,1,4,1,HEAD /DVWA/mywebservices/ HTTP/1.1
30,1,404,139,12,9,2,3,1,HEAD /DVWA/nginx.conf HTTP/1.1
27,1,404,139,12,6,2,3,1,HEAD /DVWA/nst.php HTTP/1.1
31,1,404,139,12,10,2,3,1,HEAD /DVWA/nstview.php HTTP/1.1
36,1,404,139,12,14,3,3,1,HEAD /DVWA/php-backdoor.php HTTP/1.1
36,1,404,139,12,15,2,3,1,HEAD /DVWA/phpliteadmin.php HTTP/1.1
31,1,404,139,12,10,1,4,1,HEAD /DVWA/phpmyadmin/ HTTP/1.1
32,1,404,139,12,11,1,4,1,HEAD /DVWA/portaladmin/ HTTP/1.1
32,1,404,139,12,11,2,3,1,HEAD /DVWA/proftpd.conf HTTP/1.1
27,1,404,139,12,4,2,3,1,HEAD /DVWA/r57.php HTTP/1.1
30,1,404,139,12,7,2,3,1,HEAD /DVWA/r57eng.php HTTP/1.1
32,1,404,139,12,9,2,3,1,HEAD /DVWA/r57shell.php HTTP/1.1
25,1,404,139,12,4,1,4,1,HEAD /DVWA/root/ HTTP/1.1
28,1,404,139,12,7,1,4,1,HEAD /DVWA/service/ HTTP/1.1
29,1,404,139,12,8,1,4,1,HEAD /DVWA/services/ HTTP/1.1
31,1,404,139,12,10,2,3,1,HEAD /DVWA/session.inc HTTP/1.1
36,1,404,139,12,14,3,3,1,HEAD /DVWA/sftp-config.json HTTP/1.1
29,1,404,139,12,8,2,3,1,HEAD /DVWA/shell.php HTTP/1.1
29,1,404,139,12,8,2,3,1,HEAD /DVWA/site.conf HTTP/1.1
30,1,404,139,12,9,1,4,1,HEAD /DVWA/siteadmin/ HTTP/1.1
31,1,404,139,12,10,2,3,1,HEAD /DVWA/smarty.conf HTTP/1.1
29,1,404,139,12,8,1,4,1,HEAD /DVWA/sysadmin/ HTTP/1.1
29,1,404,139,12,8,2,3,1,HEAD /DVWA/test.conf HTTP/1.1
28,1,404,139,12,7,2,3,1,HEAD /DVWA/test.mdb HTTP/1.1
29,1,404,139,12,8,2,3,1,HEAD /DVWA/urls.conf HTTP/1.1
30,1,404,139,13,8,2,3,1,HEAD /DVWA/Web.config HTTP/1.1
32,1,404,139,12,11,2,3,1,HEAD /DVWA/webadmin.php HTTP/1.1
29,1,404,139,12,8,1,4,1,HEAD /DVWA/webadmin/ HTTP/1.1
31,1,404,139,12,10,1,4,1,HEAD /DVWA/webservice/ HTTP/1.1
32,1,404,139,12,11,1,4,1,HEAD /DVWA/webservices/ HTTP/1.1
29,1,404,139,12,7,2,4,1,HEAD /DVWA/wp-admin/ HTTP/1.1
28,1,404,139,12,7,2,3,1,HEAD /DVWA/wpes.php HTTP/1.1
25,1,404,139,12,4,1,4,1,HEAD /DVWA/wsdl/ HTTP/1.1
26,1,200,1964,18,0,1,3,0,NETSPARKER /DVWA/ HTTP/1.1
24,1,200,675,11,4,1,4,0,GET /DVWA/dvwa/ HTTP/1.1
28,1,200,700,11,7,1,5,0,GET /DVWA/dvwa/css/ HTTP/1.1
36,1,200,1374,11,14,2,5,0,GET /DVWA/dvwa/css/main.css HTTP/1.1
71,1,404,493,12,25,1,6,1,GET /DVWA/dvwa/css/Netsparker5568533423204bb1a580ab462ade758c/ HTTP/1.1
74,1,404,496,12,35,2,5,1,GET /DVWA/dvwa/css/Netsparkerb5baf94cec734075be8aceb0c95e8e01.css HTTP/1.1
31,1,200,762,11,10,1,5,0,GET /DVWA/dvwa/images/ HTTP/1.1
74,1,404,496,12,33,1,6,1,GET /DVWA/dvwa/images/Netsparker402f3849808e4fdfb8765cb5cebce26e/ HTTP/1.1
27,1,200,660,11,6,1,5,0,GET /DVWA/dvwa/js/ HTTP/1.1
38,1,200,706,12,15,2,5,0,GET /DVWA/dvwa/js/dvwaPage.js HTTP/1.1
80,1,200,706,12,38,4,5,0,GET /DVWA/dvwa/js/dvwaPage.js?callback=1432decfe540492eabfcd6ffa6b78440 HTTP/1.1
70,1,404,492,12,29,1,6,1,GET /DVWA/dvwa/js/Netsparker03c1923bccc74b259ba17ec938eff19c/ HTTP/1.1
72,1,404,494,12,24,2,5,1,GET /DVWA/dvwa/js/Netsparker1527a80c4b5648f99b36f802702d5798.js HTTP/1.1
67,1,404,489,12,20,1,5,1,GET /DVWA/dvwa/Netsparker025f32629f514988a31ea2296b72354d/ HTTP/1.1
35,1,200,1451,11,15,2,3,0,GET /DVWA/instructions.php HTTP/1.1
65,1,404,487,12,22,2,3,1,GET /DVWA/Netsparker87c9b2f8e210427ea0bd36420239d33e.php HTTP/1.1
28,1,200,1694,11,8,2,3,0,GET /DVWA/setup.php HTTP/1.1
35,1,200,813,11,15,1,4,0,GET /DVWA/vulnerabilities/ HTTP/1.1
41,1,200,1764,11,20,1,5,0,GET /DVWA/vulnerabilities/brute/ HTTP/1.1
84,1,404,506,12,32,1,6,1,GET /DVWA/vulnerabilities/brute/Netsparker898729104758429f887599393c70358d/ HTTP/1.1
43,1,200,1988,11,22,1,5,0,GET /DVWA/vulnerabilities/captcha/ HTTP/1.1
40,1,200,1763,11,19,1,5,0,GET /DVWA/vulnerabilities/csrf/ HTTP/1.1
83,1,404,505,12,41,1,6,1,GET /DVWA/vulnerabilities/csrf/Netsparkerdb03eae94f62488d8bec3829d8e9114e/ HTTP/1.1
40,1,200,1708,11,19,1,5,0,GET /DVWA/vulnerabilities/exec/ HTTP/1.1
83,1,404,505,12,39,1,6,1,GET /DVWA/vulnerabilities/exec/Netsparkercac6f426316448ceb366f115325d41ce/ HTTP/1.1
38,1,200,1494,11,17,1,5,0,GET /DVWA/vulnerabilities/fi/ HTTP/1.1
78,1,404,500,12,34,1,5,1,GET /DVWA/vulnerabilities/Netsparkerde9009eb1827462bbb44b5560c4a6250/ HTTP/1.1
48,1,404,139,13,20,4,3,1,HEAD /DVWA/Copy%20of%20instructions.php HTTP/1.1
25,1,200,126,12,4,1,4,0,HEAD /DVWA/dvwa/ HTTP/1.1
31,1,404,139,12,8,2,4,1,HEAD /DVWA/dvwa/~.aspx HTTP/1.1
33,1,404,139,12,10,2,5,1,HEAD /DVWA/dvwa/cgi-bin/ HTTP/1.1
33,1,404,139,12,10,2,5,1,HEAD /DVWA/dvwa/cgi-sys/ HTTP/1.1
32,1,200,126,12,10,1,5,0,HEAD /DVWA/dvwa/images/ HTTP/1.1
43,1,404,139,12,19,2,6,1,HEAD /DVWA/dvwa/images/.git/config HTTP/1.1
48,1,404,139,12,23,3,6,1,HEAD /DVWA/dvwa/images/.svn/all-wcprops HTTP/1.1
42,1,404,139,12,17,3,6,1,HEAD /DVWA/dvwa/images/.svn/wc.db HTTP/1.1
38,1,404,139,12,14,2,5,1,HEAD /DVWA/dvwa/images/~.aspx HTTP/1.1
40,1,404,139,12,16,2,6,1,HEAD /DVWA/dvwa/images/cgi-bin/ HTTP/1.1
40,1,404,139,12,16,2,6,1,HEAD /DVWA/dvwa/images/cgi-sys/ HTTP/1.1
42,1,404,139,12,19,2,5,1,HEAD /DVWA/dvwa/images/config.inc HTTP/1.1
43,1,404,139,16,16,1,6,1,HEAD /DVWA/dvwa/images/CVS/Entries HTTP/1.1
44,1,404,139,12,21,2,5,1,HEAD /DVWA/dvwa/images/database.inc HTTP/1.1
75,1,404,139,13,32,1,6,1,HEAD /DVWA/dvwa/images/Netsparker8daac7c7762d486cbf6c0b7171f16a84/ HTTP/1.1
43,1,404,139,12,20,2,5,1,HEAD /DVWA/dvwa/images/phpinfo.php HTTP/1.1
43,1,404,139,12,20,2,5,1,HEAD /DVWA/dvwa/images/session.inc HTTP/1.1
41,1,404,139,12,18,2,5,1,HEAD /DVWA/dvwa/images/trace.axd HTTP/1.1
42,1,404,139,17,13,2,5,1,HEAD /DVWA/dvwa/images/WS_FTP.log HTTP/1.1
68,1,404,139,13,27,1,5,1,HEAD /DVWA/dvwa/Netsparker1eda592c7ba247908fc654250edaeaf9/ HTTP/1.1
36,1,404,139,12,14,2,4,1,HEAD /DVWA/dvwa/phpinfo.php HTTP/1.1
34,1,404,139,12,12,2,4,1,HEAD /DVWA/dvwa/trace.axd HTTP/1.1
36,1,404,139,12,15,2,3,1,HEAD /DVWA/instructions.old HTTP/1.1
36,1,200,263,12,15,2,3,0,HEAD /DVWA/instructions.php HTTP/1.1
40,1,404,139,12,18,3,3,1,HEAD /DVWA/instructions.php.bak HTTP/1.1
40,1,404,139,12,18,3,3,1,HEAD /DVWA/instructions.php.nsx HTTP/1.1
40,1,404,139,12,18,2,3,1,HEAD /DVWA/instructions.php_old HTTP/1.1
37,1,404,139,12,15,2,3,1,HEAD /DVWA/instructions.php~ HTTP/1.1
33,1,404,139,12,11,3,3,1,HEAD /DVWA/setup.php.bak HTTP/1.1
36,1,200,126,12,15,1,4,0,HEAD /DVWA/vulnerabilities/ HTTP/1.1
47,1,404,139,12,24,2,5,1,HEAD /DVWA/vulnerabilities/.git/config HTTP/1.1
52,1,404,139,12,28,3,5,1,HEAD /DVWA/vulnerabilities/.svn/all-wcprops HTTP/1.1
46,1,404,139,12,22,3,5,1,HEAD /DVWA/vulnerabilities/.svn/wc.db HTTP/1.1
42,1,404,139,12,19,2,4,1,HEAD /DVWA/vulnerabilities/~.aspx HTTP/1.1
44,1,404,139,12,21,2,5,1,HEAD /DVWA/vulnerabilities/cgi-bin/ HTTP/1.1
44,1,404,139,12,21,2,5,1,HEAD /DVWA/vulnerabilities/cgi-sys/ HTTP/1.1
79,1,404,139,13,35,1,5,1,HEAD /DVWA/vulnerabilities/Netsparker39a22e5f20f3475593e6784ef612bfff/ HTTP/1.1
47,1,404,139,12,25,2,4,1,HEAD /DVWA/vulnerabilities/phpinfo.php HTTP/1.1
45,1,404,139,12,23,2,4,1,HEAD /DVWA/vulnerabilities/trace.axd HTTP/1.1
28,1,200,2282,11,8,2,3,0,GET /DVWA/about.php HTTP/1.1
30,1,200,19533,11,10,2,3,0,GET /DVWA/phpinfo.php HTTP/1.1
31,1,200,1802,11,11,2,3,0,GET /DVWA/security.php HTTP/1.1
86,1,404,508,12,40,1,6,1,GET /DVWA/vulnerabilities/captcha/Netsparkerf2a94001ee22489ea76aa9821000e245/ HTTP/1.1
55,1,200,1637,11,31,4,5,0,GET /DVWA/vulnerabilities/fi/?page=include.php HTTP/1.1
81,1,404,503,12,35,1,6,1,GET /DVWA/vulnerabilities/fi/Netsparkerc4573d16e82f42aca36128c5189a8400/ HTTP/1.1
40,1,200,1730,11,19,1,5,1,GET /DVWA/vulnerabilities/sqli/ HTTP/1.1
83,1,404,505,12,41,1,6,1,GET /DVWA/vulnerabilities/sqli/Netsparkerb7791903d4e44b4a938b20cbf8dbeb10/ HTTP/1.1
46,1,200,1739,11,24,1,5,1,GET /DVWA/vulnerabilities/sqli_blind/ HTTP/1.1
89,1,404,511,12,41,1,6,1,GET /DVWA/vulnerabilities/sqli_blind/Netsparker13f8b7164e6541a49de495165e015b08/ HTTP/1.1
42,1,200,1766,11,21,1,5,0,GET /DVWA/vulnerabilities/upload/ HTTP/1.1
85,1,404,507,12,44,1,6,1,GET /DVWA/vulnerabilities/upload/Netsparker0d6528a728ce4ca5a75b3caba5b13b71/ HTTP/1.1
41,1,200,1690,11,19,1,5,1,GET /DVWA/vulnerabilities/xss_r/ HTTP/1.1
41,1,200,1921,11,19,1,5,1,GET /DVWA/vulnerabilities/xss_s/ HTTP/1.1
41,1,404,139,13,13,4,3,1,HEAD /DVWA/Copy%20of%20setup.php HTTP/1.1
36,1,404,139,12,13,2,5,1,HEAD /DVWA/dvwa/.git/config HTTP/1.1
41,1,404,139,12,17,3,5,1,HEAD /DVWA/dvwa/.svn/all-wcprops HTTP/1.1
35,1,404,139,12,11,3,5,1,HEAD /DVWA/dvwa/.svn/wc.db HTTP/1.1
29,1,404,139,12,7,1,5,1,HEAD /DVWA/dvwa/adm/ HTTP/1.1
34,1,404,139,12,12,2,4,1,HEAD /DVWA/dvwa/admin.asp HTTP/1.1
35,1,404,139,12,13,2,4,1,HEAD /DVWA/dvwa/admin.aspx HTTP/1.1
35,1,404,139,12,13,2,4,1,HEAD /DVWA/dvwa/admin.conf HTTP/1.1
34,1,404,139,12,12,2,4,1,HEAD /DVWA/dvwa/admin.htm HTTP/1.1
35,1,404,139,12,13,2,4,1,HEAD /DVWA/dvwa/admin.html HTTP/1.1
34,1,404,139,12,12,2,4,1,HEAD /DVWA/dvwa/admin.jsp HTTP/1.1
34,1,404,139,12,12,2,4,1,HEAD /DVWA/dvwa/admin.php HTTP/1.1
33,1,404,139,12,11,2,4,1,HEAD /DVWA/dvwa/admin.pl HTTP/1.1
34,1,404,139,12,12,2,4,1,HEAD /DVWA/dvwa/admin.txt HTTP/1.1
31,1,404,139,12,9,1,5,1,HEAD /DVWA/dvwa/admin/ HTTP/1.1
32,1,404,139,12,9,1,5,1,HEAD /DVWA/dvwa/admin_/ HTTP/1.1
32,1,404,139,12,9,1,5,1,HEAD /DVWA/dvwa/admin1/ HTTP/1.1
36,1,404,139,12,14,1,5,1,HEAD /DVWA/dvwa/adminadmin/ HTTP/1.1
40,1,404,139,12,18,1,5,1,HEAD /DVWA/dvwa/administration/ HTTP/1.1
39,1,404,139,12,17,1,5,1,HEAD /DVWA/dvwa/administrator/ HTTP/1.1
33,1,404,139,12,11,2,4,1,HEAD /DVWA/dvwa/auth.inc HTTP/1.1
33,1,404,139,12,11,1,5,1,HEAD /DVWA/dvwa/awstats/ HTTP/1.1
30,1,404,139,12,8,1,5,1,HEAD /DVWA/dvwa/axis/ HTTP/1.1
31,1,404,139,12,8,1,5,1,HEAD /DVWA/dvwa/axis2/ HTTP/1.1
32,1,404,139,12,10,1,5,1,HEAD /DVWA/dvwa/backup/ HTTP/1.1
32,1,404,139,12,8,2,4,1,HEAD /DVWA/dvwa/c99.php HTTP/1.1
37,1,404,139,12,13,2,4,1,HEAD /DVWA/dvwa/c99shell.php HTTP/1.1
35,1,404,139,12,13,2,4,1,HEAD /DVWA/dvwa/cmdasp.asp HTTP/1.1
35,1,404,139,12,13,2,4,1,HEAD /DVWA/dvwa/common.inc HTTP/1.1
35,1,404,139,12,13,2,4,1,HEAD /DVWA/dvwa/config.inc HTTP/1.1
32,1,404,139,12,10,1,5,1,HEAD /DVWA/dvwa/cpanel/ HTTP/1.1
36,1,404,139,16,10,1,5,1,HEAD /DVWA/dvwa/CVS/Entries HTTP/1.1
37,1,404,139,12,15,2,4,1,HEAD /DVWA/dvwa/database.inc HTTP/1.1
33,1,404,139,12,11,1,5,1,HEAD /DVWA/dvwa/fpadmin/ HTTP/1.1
34,1,404,139,12,12,1,5,1,HEAD /DVWA/dvwa/iisadmin/ HTTP/1.1
36,1,404,139,12,13,1,6,1,HEAD /DVWA/dvwa/images/adm/ HTTP/1.1
41,1,404,139,12,18,2,5,1,HEAD /DVWA/dvwa/images/admin.asp HTTP/1.1
42,1,404,139,12,19,2,5,1,HEAD /DVWA/dvwa/images/admin.aspx HTTP/1.1
42,1,404,139,12,19,2,5,1,HEAD /DVWA/dvwa/images/admin.conf HTTP/1.1
41,1,404,139,12,18,2,5,1,HEAD /DVWA/dvwa/images/admin.htm HTTP/1.1
42,1,404,139,12,19,2,5,1,HEAD /DVWA/dvwa/images/admin.html HTTP/1.1
41,1,404,139,12,18,2,5,1,HEAD /DVWA/dvwa/images/admin.jsp HTTP/1.1
41,1,404,139,12,18,2,5,1,HEAD /DVWA/dvwa/images/admin.php HTTP/1.1
40,1,404,139,12,17,2,5,1,HEAD /DVWA/dvwa/images/admin.pl HTTP/1.1
41,1,404,139,12,18,2,5,1,HEAD /DVWA/dvwa/images/admin.txt HTTP/1.1
38,1,404,139,12,15,1,6,1,HEAD /DVWA/dvwa/images/admin/ HTTP/1.1
39,1,404,139,12,15,1,6,1,HEAD /DVWA/dvwa/images/admin_/ HTTP/1.1
39,1,404,139,12,15,1,6,1,HEAD /DVWA/dvwa/images/admin1/ HTTP/1.1
43,1,404,139,12,20,1,6,1,HEAD /DVWA/dvwa/images/adminadmin/ HTTP/1.1
47,1,404,139,12,24,1,6,1,HEAD /DVWA/dvwa/images/administration/ HTTP/1.1
46,1,404,139,12,23,1,6,1,HEAD /DVWA/dvwa/images/administrator/ HTTP/1.1
40,1,404,139,12,17,2,5,1,HEAD /DVWA/dvwa/images/auth.inc HTTP/1.1
40,1,404,139,12,17,1,6,1,HEAD /DVWA/dvwa/images/awstats/ HTTP/1.1
37,1,404,139,12,14,1,6,1,HEAD /DVWA/dvwa/images/axis/ HTTP/1.1
38,1,404,139,12,14,1,6,1,HEAD /DVWA/dvwa/images/axis2/ HTTP/1.1
39,1,404,139,12,16,1,6,1,HEAD /DVWA/dvwa/images/backup/ HTTP/1.1
39,1,404,139,12,14,2,5,1,HEAD /DVWA/dvwa/images/c99.php HTTP/1.1
44,1,404,139,12,19,2,5,1,HEAD /DVWA/dvwa/images/c99shell.php HTTP/1.1
42,1,404,139,12,19,2,5,1,HEAD /DVWA/dvwa/images/cmdasp.asp HTTP/1.1
42,1,404,139,12,19,2,5,1,HEAD /DVWA/dvwa/images/common.inc HTTP/1.1
39,1,404,139,12,16,1,6,1,HEAD /DVWA/dvwa/images/cpanel/ HTTP/1.1
40,1,404,139,12,17,1,6,1,HEAD /DVWA/dvwa/images/fpadmin/ HTTP/1.1
41,1,404,139,12,18,1,6,1,HEAD /DVWA/dvwa/images/iisadmin/ HTTP/1.1
41,1,404,139,12,18,1,6,1,HEAD /DVWA/dvwa/images/isqlplus/ HTTP/1.1
41,1,404,139,12,18,2,5,1,HEAD /DVWA/dvwa/images/login.inc HTTP/1.1
43,1,404,139,12,20,1,6,1,HEAD /DVWA/dvwa/images/management/ HTTP/1.1
40,1,404,139,12,17,1,6,1,HEAD /DVWA/dvwa/images/manager/ HTTP/1.1
42,1,404,139,12,19,1,6,1,HEAD /DVWA/dvwa/images/myservice/ HTTP/1.1
43,1,404,139,12,20,1,6,1,HEAD /DVWA/dvwa/images/myservices/ HTTP/1.1
45,1,404,139,12,22,1,6,1,HEAD /DVWA/dvwa/images/mywebservice/ HTTP/1.1
46,1,404,139,12,23,1,6,1,HEAD /DVWA/dvwa/images/mywebservices/ HTTP/1.1
39,1,404,139,12,16,2,5,1,HEAD /DVWA/dvwa/images/nst.php HTTP/1.1
43,1,404,139,12,20,2,5,1,HEAD /DVWA/dvwa/images/nstview.php HTTP/1.1
48,1,404,139,12,24,3,5,1,HEAD /DVWA/dvwa/images/php-backdoor.php HTTP/1.1
43,1,404,139,12,20,1,6,1,HEAD /DVWA/dvwa/images/phpmyadmin/ HTTP/1.1
44,1,404,139,12,21,1,6,1,HEAD /DVWA/dvwa/images/portaladmin/ HTTP/1.1
39,1,404,139,12,14,2,5,1,HEAD /DVWA/dvwa/images/r57.php HTTP/1.1
42,1,404,139,12,17,2,5,1,HEAD /DVWA/dvwa/images/r57eng.php HTTP/1.1
44,1,404,139,12,19,2,5,1,HEAD /DVWA/dvwa/images/r57shell.php HTTP/1.1
37,1,404,139,12,14,1,6,1,HEAD /DVWA/dvwa/images/root/ HTTP/1.1
40,1,404,139,12,17,1,6,1,HEAD /DVWA/dvwa/images/service/ HTTP/1.1
41,1,404,139,12,18,1,6,1,HEAD /DVWA/dvwa/images/services/ HTTP/1.1
48,1,404,139,12,24,3,5,1,HEAD /DVWA/dvwa/images/sftp-config.json HTTP/1.1
41,1,404,139,12,18,2,5,1,HEAD /DVWA/dvwa/images/shell.php HTTP/1.1
42,1,404,139,12,19,1,6,1,HEAD /DVWA/dvwa/images/siteadmin/ HTTP/1.1
41,1,404,139,12,18,1,6,1,HEAD /DVWA/dvwa/images/sysadmin/ HTTP/1.1
41,1,404,139,12,18,1,6,1,HEAD /DVWA/dvwa/images/webadmin/ HTTP/1.1
43,1,404,139,12,20,1,6,1,HEAD /DVWA/dvwa/images/webservice/ HTTP/1.1
44,1,404,139,12,21,1,6,1,HEAD /DVWA/dvwa/images/webservices/ HTTP/1.1
41,1,404,139,12,17,2,6,1,HEAD /DVWA/dvwa/images/wp-admin/ HTTP/1.1
37,1,404,139,12,14,1,6,1,HEAD /DVWA/dvwa/images/wsdl/ HTTP/1.1
34,1,404,139,12,12,1,5,1,HEAD /DVWA/dvwa/isqlplus/ HTTP/1.1
28,1,200,126,12,6,1,5,0,HEAD /DVWA/dvwa/js/ HTTP/1.1
39,1,404,139,12,15,2,6,1,HEAD /DVWA/dvwa/js/.git/config HTTP/1.1
44,1,404,139,12,19,3,6,1,HEAD /DVWA/dvwa/js/.svn/all-wcprops HTTP/1.1
38,1,404,139,12,13,3,6,1,HEAD /DVWA/dvwa/js/.svn/wc.db HTTP/1.1
34,1,404,139,12,10,2,5,1,HEAD /DVWA/dvwa/js/~.aspx HTTP/1.1
32,1,404,139,12,9,1,6,1,HEAD /DVWA/dvwa/js/adm/ HTTP/1.1
37,1,404,139,12,14,2,5,1,HEAD /DVWA/dvwa/js/admin.asp HTTP/1.1
38,1,404,139,12,15,2,5,1,HEAD /DVWA/dvwa/js/admin.aspx HTTP/1.1
38,1,404,139,12,15,2,5,1,HEAD /DVWA/dvwa/js/admin.conf HTTP/1.1
37,1,404,139,12,14,2,5,1,HEAD /DVWA/dvwa/js/admin.htm HTTP/1.1
38,1,404,139,12,15,2,5,1,HEAD /DVWA/dvwa/js/admin.html HTTP/1.1
37,1,404,139,12,14,2,5,1,HEAD /DVWA/dvwa/js/admin.jsp HTTP/1.1
37,1,404,139,12,14,2,5,1,HEAD /DVWA/dvwa/js/admin.php HTTP/1.1
36,1,404,139,12,13,2,5,1,HEAD /DVWA/dvwa/js/admin.pl HTTP/1.1
37,1,404,139,12,14,2,5,1,HEAD /DVWA/dvwa/js/admin.txt HTTP/1.1
34,1,404,139,12,11,1,6,1,HEAD /DVWA/dvwa/js/admin/ HTTP/1.1
